"date","type","name","title","text"
"06 мая 2021","Новость","Банк России направил в Государственную Думу Годовой отчет за 2020 год","Главной темой, объединяющей все разделы отчета, стал анализ проведения Банком России антикризисных мер и итогов их реализации. Документ отражает основные результаты деятельности регулятора, содержит его годовую финансовую отчетность и аудиторские заключения.","«Финансовая система, которая обычно первой принимает на себя удар кризиса, в этот раз, напротив, стала опорой для пострадавшего от пандемии реального сектора экономики. Уже в конце марта были приняты решения о кредитных каникулах для граждан и бизнеса. Эти реструктуризации позволили гражданам и компаниям отложить платежи по кредитам, пока их доходы не стабилизируются», — подчеркнула в обращении к читателям Председатель Банка России Эльвира Набиуллина.  По ее словам, Банк России также применял инструменты макропруденциальной политики и вводил регуляторные послабления. Они позволили высвободить капитал банков для расширения кредитования.  Результаты работы Банка России за последние годы дали возможность проводить стимулирующую денежно-кредитную политику. Ключевая ставка достигла исторического минимума 4,25% годовых, и это также способствовало удешевлению кредитных ресурсов для экономики.  Была обеспечена бесперебойная работа финансовых организаций. Большое внимание уделялось работе по цифровизации, вопросам финансовой доступности, защите прав потребителей финансовых услуг.  «В 2021 году Банк России продолжит проводить политику, обеспечивающую ценовую и финансовую стабильность, развитие финансового рынка, активное участие финансовой системы в восстановлении экономики и возвращении ее на траекторию устойчивого роста», — заявила Эльвира Набиуллина.  Впервые одновременно с Годовым отчетом мегарегулятор представляет «Итоги работы Банка России: коротко о главном» и публикует на сайте веб-версию этого документа. Такой наглядный и компактный формат позволит ознакомиться с ключевыми результатами деятельности Банка России более широкой аудитории.  Годовой отчет Банка России будет рассматриваться на пленарном заседании нижней палаты парламента. Госдума также направляет его Президенту и в Правительство Российской Федерации."
"30 апреля 2021","Новость","Объем средств на счетах эскроу в долевом строительстве превысил 1,6 триллиона рублей","Показатели проектного финансирования долевого жилищного строительства в марте продолжили расти, в том числе благодаря мерам государственной поддержки.","Общий объем средств, размещенных участниками долевого строительства на счетах эскроу, на 1 апреля 2021 года превысил 1,6 трлн рублей. При этом 247,5 млрд рублей со счетов эскроу по завершенным проектам строительства уже перечислены застройщикам или в погашение кредитов на строительство объектов. Общий лимит действующих кредитных договоров, заключенных банками и застройщиками, составляет 3,42 трлн рублей.  Подробная информация о динамике финансирования долевого строительства опубликована на сайте Банка России.  Фото на превью: PhotoXPress"
"30 апреля 2021","Новость","Пенсионные средства НПФ в 2020 году выросли на 4,6%","Портфель пенсионных средств негосударственных пенсионных фондов (НПФ) в 2020 году вырос до 4,5 трлн рублей. Пенсионные накопления НПФ увеличились на 4,2%, до 3 трлн рублей, пенсионные резервы — на 5,6%, до 1,5 трлн рублей. Основной причиной роста стала положительная доходность от инвестиций, полученная несмотря на волатильность финансовых рынков в начале года.","Количество застрахованных лиц в НПФ по системе обязательного пенсионного страхования продолжило снижаться, в том числе за счет роста числа граждан, выходящих на пенсию (многие из них получают единовременную выплату и исключаются из числа застрахованных лиц). При этом крупные фонды в конце года начали активно привлекать участников добровольной пенсионной системы.  Подробнее о тенденциях пенсионного рынка в 2020 году читайте в «Обзоре ключевых показателей негосударственных пенсионных фондов».  Фото на превью: Leonid Ikan / Shutterstock / Fotodom"
"30 апреля 2021","Новость","Рост финансовых рынков в I квартале сопровождался увеличением количества жалоб потребителей","Оживление большинства рынков после снятия ограничений, связанных с пандемией, наращивание финансовыми организациями продаж, а также быстрый рост числа розничных инвесторов стали драйверами увеличения количества жалоб потребителей финансовых услуг в Банк России в I квартале 2021 года.","В январе—марте текущего года регулятор получил 63,6 тыс. жалоб, что на 5,7% больше, чем за тот же период прошлого года. С февраля 2021 года Банк России начал фиксировать обращения по новой методике, разделяя жалобы, поступившие в одном обращении, по тематике.  С учетом такой разбивки статистика будет скорректирована в 2022 году.  Рост жалоб на банки (на 1,7%, до 39,3 тыс.) вызван прежде всего значительным увеличением количества жалоб по поводу мошеннических действий неустановленных лиц, в результате которых граждане теряли свои деньги. Таких жалоб стало больше в 2,6 раза. Вместе с тем снизилось число жалоб по тематикам, находящимся в фокусе внимания поведенческого надзора: по потребительскому кредитованию — на 8,5%, по ипотечному — на 14,5%.  Увеличение количества жалоб по страхованию жизни, а также страхованию от болезней и несчастных случаев стало причиной общего роста жалоб на страховщиков — на 4%, до 8,5 тысячи. Кроме того, в 1,6 раза увеличилось количество жалоб на участников рынка ценных бумаг.  Число жалоб на мисселинг (продажу одних продуктов под видом других) также выросло почти в 1,5 раза. Причем больше половины из них поступает в отношении банков, а основной проблемой остается продажа полисов инвестиционного страхования жизни в банковских офисах под видом «вкладов с повышенной доходностью». Для решения этой проблемы Банк России принял активное участие в работе над законопроектом, который установит правила продаж финансовых продуктов и даст регулятору возможность применять меры надзорного реагирования в случае нарушения этих правил.  Количество жалоб на МФО выросло на 27,7%, до 7,3 тысячи. Основными драйверами роста стали жалобы на навязывание дополнительных платных услуг (рост примерно в 5 раз) и на МФО, исключенные из реестра и не имеющие права выдавать займы (рост почти в 3 раза). По проблемам, связанным с взысканием просроченной задолженности, количество жалоб снизилось почти на 10% благодаря работе регулятора с отдельными участниками рынка, вплоть до применения в случае необходимости крайних мер воздействия.  При этом в начале 2021 года в 2,7 раза сократилось число жалоб в отношении субъектов коллективных инвестиций, в первую очередь за счет устойчивого снижения количества жалоб по досрочным переходам застрахованных лиц между НПФ и, соответственно, нарушениям их прав.  Фото на превью: IrinaMonte / Shutterstock / Fotodom"
"30 апреля 2021","Новость","Ограничения из-за пандемии не повлияли в 2020 году на качество растущего портфеля микрозаймов малому и среднему бизнесу","Просроченная задолженность в сегменте микрозаймов для малого бизнеса по итогам 2020 года оказалась на исторически низком уровне — за год доля просроченных более 90 дней займов снизилась до 5,7%, что существенно ниже среднерыночного значения (28,9%). Такие данные приводятся в очередном выпуске «Тенденций на рынке МФО предпринимательского финансирования».","Снижение доли просроченной задолженности связано с активной работой организаций с заемщиками, а также предоставлением различных мер поддержки (реструктуризации, кредитные каникулы, индивидуальные условия и т.п.).  В материале также представлен анализ роста предпринимательского портфеля МФО в субъектах Российской Федерации. При этом отмечается, что максимальная динамика как по портфелю, так и по числу новых заемщиков в минувшем году зафиксирована в регионах с низкими показателями деятельности малого бизнеса. В целом авторы отмечают, что существует устойчивый спрос на услуги МФО предпринимательского финансирования и, следовательно, потенциал для развития сегмента в будущем.  Фото на превью: Billion Photos / Shutterstock / Fotodom"
"29 апреля 2021","Новость","«Фронтовые кассиры: неизвестные факты войны» – новый выставочный проект Банка России","5 мая в Музее Победы (Москва, пл. Победы, д. 3) открывается выставка «Фронтовые кассиры: неизвестные факты войны».","Впервые в масштабном выставочном проекте Банк России представляет широкой публике рассказ о малоизвестных героях, которые в период Великой Отечественной войны обеспечивали работу финансово-экономической системы страны.  Следуя вместе с армией, фронтовые кассиры снабжали войска деньгами, проводили наличные и безналичные расчеты, обеспечивали сохранность денег, ценных бумаг и документов. Потеря денег даже в условиях ожесточенных боев каралась строго — вплоть до трибунала.  Выставка состоит из шести разделов и представляет собой основанное на документах архива Банка России единое аудиовизуальное произведение. Каждый раздел выставки — это экспозиционный павильон с историческими предметами, документами и инсталляциями, рассказывающий об одной из ключевых тем в работе фронтовых кассиров: мобилизации военных финансистов и начале развертывания полевых касс, транспортировке и спасении ценностей, работе в блокадном Ленинграде, службе за пределами СССР в 1945 году, когда полевые учреждения Госбанка действовали на территории 14 иностранных государств и работали с 25 валютами.  Письма и воспоминания очевидцев в аудиопьесах читают народный артист России Сергей Чонишвили и актриса Алиса Гребенщикова.  Выставка подготовлена при участии Департамента финансового обеспечения Минобороны России, музейно-экспозиционных фондов Банка России, Центрального музея Вооруженных Сил Российской Федерации.  Выставка будет работать до 4 августа 2021 года."
"29 апреля 2021","Новость","Защита прав потребителей финансовых услуг: обсуждение с банковским сообществом","Основные итоги поведенческого надзора за 2020 год, в том числе практику продаж банками финансовых продуктов, вопросы раскрытия информации для потребителей, а также планы на текущий год обсудили на встрече Банка России при участии ФАС России и Роспотребнадзора с представителями кредитных организаций и банковских ассоциаций.","Регулятор отметил, что банковским сектором проведена серьезная работа по улучшению качества предоставляемых услуг и взаимодействия с потребителями. Вместе с тем Банк России и Роспотребнадзор продолжают фиксировать недобросовестное поведение отдельных кредиторов, в частности практики мисселинга, миспрайсинга, навязывания дополнительных услуг, неполного раскрытия клиентам существенной информации, использования схем обхода нормативных требований и иных злоупотреблений.  Банк России подчеркнул важность введения периода охлаж­дения для всех платных дополнительных услуг и установления правил продаж финансовых продуктов. Эти инициативы находятся на рассмотрении Государственной Думы. Регулятор также напомнил банкам о необходимости предусмотреть в системе корпоративного управления нормы о сквозной ответственности ключевого менеджмента за качество взаимодействия с потребителями финансовых услуг, а также проведения регулярных проверок эффективности внутренних процедур.  Представители ФАС России констатировали высокий процент нарушений рекламного законодательства, в том числе при привлечении клиентов (неполное информирование об условиях получения беспроцентного периода по кредитным картам, получения кешбэка и так далее). Такие практики находятся в фокусе внимания ФАС России.  На встрече были затронуты вопросы противодействия мошенничеству на финансовом рынке. Кроме того, были рассмотрены основные темы обращений в Банк России, на которые следует обратить внимание кредитным организациям. В частности, речь шла о жалобах по кибермошенничеству и соблюдению законодательства об исполнительном производстве.  Ключевой задачей рынка является повышение уровня доверия к финансовому сектору путем исключения недобросовестных практик продаж, улучшения качества обслуживания и взаимодействия с клиентами. Кроме того, важной задачей для банков на 2021 год остается антикризисная поддержка заемщиков, резюмировали представители Банка России по итогам заседания.  Фото на превью: Praphan Jampala / Shutterstock / Fotodom"
"28 апреля 2021","Новость","Опубликованы Основные направления развития технологий SupTech и RegTech на период 2021–2023 годов","Банк России определил направления использования надзорных и регуляторных технологий (SupTech и RegTech), что позволит повысить эффективность выполнения регулятором и финансовыми организациями своих функций в этих областях. Участники рынка также смогут снизить издержки, оптимизировать и/или ускорить собственные процедуры и бизнес-процессы. ​​","В документе приведен обзор международного опыта, представлены цели и задачи применения SupTech и RegTech, а также актуализирована дорожная карта до 2023 года.  К ключевым направлениям использования этих технологий отнесены внедрение датацентричного подхода, анализ и управление рисками, автоматизация надзора за участниками рынка. Также среди приоритетов SupTech и RegTech — применение технологий для обеспечения информационной безопасности, выявления неправомерных действий на финансовом рынке, оптимизации работы с обращениями в Банке России, создания сервиса «Знай своего клиента».  Банк России планирует актуализировать дорожную карту в ходе реализации проектов/инициатив, а также с учетом предложений, поступающих от участников финансового рынка.     SupTech (Supervisory Technology) — технологии, используемые регуляторами для повышения эффективности контроля и надзора за деятельностью участников финансового рынка.  RegTech (Regulatory Technology) — технологии, используемые финансовыми организациями для повышения эффективности выполнения требований регулятора.  Фото на превью: Metamorworks / Shutterstock / Fotodom"
"28 апреля 2021","Новость","В I квартале сократилось количество выявленных поддельных рублей","В банковской системе России в I квартале 2021 года обнаружено фальшивых банкнот и монет Банка России почти на треть меньше, чем в предыдущем квартале.","Уровень фальшивомонетничества остается стабильно низким. С подробной информацией можно ознакомиться в материале Банка России.  Фото на превью: Алексей Светлов / Интерпресс / PhotoXPress"
"26 апреля 2021","Новость","Инфляционные ожидания в апреле возросли","В апреле инфляционные ожидания населения значительно увеличились, достигнув максимальных значений с февраля 2017 года.","Согласно опросу ООО «инФОМ», проводимому по заказу Банка России, респонденты оценивают инфляцию в ближайшие 12 месяцев на уровне 11,9%. Оценки краткосрочных ценовых ожиданий предприятий в апреле также продолжили быстро расти. Прогнозы инфляции профессиональных аналитиков на 2021 и 2022 годы увеличились, но остались вблизи 4%.  Более подробно читайте в очередном комментарии Банка России «Инфляционные ожидания и потребительские настроения».  Фото на превью: Adisa / Shutterstock / Fotodom"
"26 апреля 2021","Новость","Банк России изменит оценку кредитного риска по потребительским кредитам и кредитам субъектам Российской Федерации","Регулятор планирует снизить для банков коэффициент риска с 100 до 90% для портфеля потребительских кредитов, удовлетворяющих определенным требованиям.","Дополнительно по кредитным картам, по которым заемщики погашают задолженность до наступления срока уплаты процентов банку, будет выделен субпортфель с пониженным коэффициентом риска 45%.  Эти изменения предусмотрены в проекте указания Банка России, они основаны на новом стандартизированном подходе Базеля III и обеспечат более точную оценку кредитного риска по потребительским кредитам. Для банков, грамотно управляющих кредитным риском в розничном кредитовании, данная мера может иметь положительный эффект с точки зрения достаточности капитала и увеличивать потенциал кредитования экономики.  Помимо этого, Банк России в связи с изменениями в Бюджетный кодекс введет новый подход к оценке кредитного риска по требованиям к субъектам Российской Федерации и муниципальным образованиям в зависимости от уровня их долговой устойчивости (высокий, средний и низкий).  По кредитам со средним и низким уровнем долговой устойчивости коэффициенты риска будут повышены. Благодаря этому банки смогут более точно оценивать риски при кредитовании регионов, что также будет способствовать снижению долговой нагрузки субъектов Российской Федерации.  Проект указания содержит и другие изменения, в том числе уточнение порядка отнесения корпоративных заемщиков к инвестиционному классу — исключается требование о включении ценных бумаг в котировальные списки бирж.  Фото на превью: Artic_photo / Shutterstock / Fotodom"
"26 апреля 2021","Новость","В марте ускорился рост розничного кредитования"," ","Портфель розничных кредитов в марте увеличился на 2,2% после 1,4% в феврале. Это было обусловлено ростом как ипотеки, так и необеспеченного кредитования на фоне восстановления потребительской активности. Рост корпоративного кредитования в марте (+0,5%), напротив, был несколько ниже, чем месяцем ранее (+0,8%).  Средства клиентов банков умеренно сократились: юридических лиц — на 0,6%, граждан — на 0,3%, при этом сохранилась тенденция к перераспределению средств с депозитов на текущие счета. Значительный приток средств произошел по бюджетному каналу, что, вероятно, связано в том числе с временным размещением средств от налоговых поступлений, а также от выпуска ОФЗ.  Чистая прибыль банковского сектора в марте составила 205 млрд рублей, что на 22% выше, чем в феврале. Отмена послаблений в части формирования резервов по крупным корпоративным кредитам не оказала существенного эффекта.  Более подробные сведения представлены в информационно-аналитическом материале «О развитии банковского сектора Российской Федерации в марте 2021 года».     Презентация Александра Данилова на брифинге 26 апреля о развитии банковского сектора в I квартале 2021 года  Фото на превью: Oatawa / Shutterstock / Fotodom"
"23 апреля 2021","Новость","Банк России планирует высвободить макропруденциальный запас капитала банков по потребительским кредитам и вернуться к допандемическим макропруденциальным требованиям","Банк России планирует распустить накопленный банками макропруденциальный буфер по необеспеченным потребительским кредитам и вернуться к матрице макропруденциальных надбавок, действовавшей до пандемии.","В условиях динамичного восстановления российской экономики после пандемии наблюдается ускорение роста в сегменте необеспеченного потребительского кредитования. В марте 2021 года темп прироста задолженности составил 1,9%, что соответствует среднему аннуализированному темпу роста за последние три месяца — более 15% (с учетом сезонности).  Анализ данных крупнейших бюро кредитных историй показывает, что по большей части реструктурированных в пандемию потребительских кредитов (около 75%) период реструктуризации завершился уже к 1 января 2021 года. С учетом кредитного качества ссуд, вышедших из реструктуризации в 2020 году1, можно ожидать, что в 2021 году объем потерь по реструктурированным потребительским кредитам не превысит 70–90 млрд рублей. Эта оценка меньше предыдущих оценок Банка России, что обусловлено более быстрым восстановлением экономической активности. В таких условиях Банк России планово завершает введенные регуляторные послабления и намерен вернуться к действовавшим ранее макропруденциальным требованиям по вновь выдаваемым кредитам.  К 1 июля 2021 года банки должны в полном объеме сформировать резервы на возможные потери по ссудам, предоставленным физическим лицам и субъектам МСП и реструктурированным из-за пандемии. В связи с этим Банк России планирует с 30 июня 2021 года отменить макропруденциальные надбавки по необеспеченным потребительским кредитам, предоставленным до 1 апреля 2020 года. Данная мера позволит на постоянной основе высвободить капитал банков на сумму 124 млрд рублей. Это поддержит их нормативы достаточности капитала на фоне возможного дорезервирования проблемных реструктурированных кредитов после окончания регуляторных послаблений. Кроме того, данный запас капитала может быть использован банками для покрытия потерь по другим кредитам, в частности субъектам МСП.  Одновременно на фоне ускоренного роста потребительского кредитования и повышения долговой нагрузки граждан2 Банк России считает целесообразным в ближайшее время рассмотреть вопрос о возврате с 1 июля 2021 года к уровню надбавок по необеспеченным потребительским кредитам, действовавшим до начала пандемии (см. таблицу 1).  Повышение надбавок будет способствовать снижению стимулов банков к расширению кредитования за счет предоставления кредитов заемщикам с высоким показателем долговой нагрузки (ПДН), а также позволит постепенно восстановить величину буфера и обеспечить устойчивость банков к потенциальным стрессовым сценариям. В дальнейшем в случае получения законодательных полномочий по установлению прямых количественных ограничений3 Банк России будет преимущественно использовать этот инструмент в целях ограничения рисков высокой долговой нагрузки граждан.  Таблица 1. Предлагаемые надбавки к коэффициентам риска по необеспеченным потребительским кредитам в рублях, предоставленным с 1 июля 2021 года   	  Интервал ПДН, %     Нет ПДН  	  0–30  	  30–40  	  40–50  	  50–60  	  60–70  	  70–80  	  Свыше 80     Интервал ПСК*, %  	  0–10  	  0,6  	  0,3  	  0,3  	  0,3  	  0,6  	  0,7  	  0,9  	  1,1     10–15  	  0,7  	  0,5  	  0,5  	  0,5  	  0,7  	  0,8  	  1,0  	  1,2     15–20  	  1,1  	  0,7  	  0,7  	  0,7  	  1,1  	  1,3  	  1,4  	  1,6     20–25  	  1,5  	  1,0  	  1,0  	  1,0  	  1,5  	  1,7  	  1,8  	  2,0     25–30  	  1,8  	  1,3  	  1,3  	  1,3  	  1,8  	  1,9  	  2,0  	  2,2  * ПСК — полная стоимость потребительского кредита (займа).  Таблица 2. Действующие с 1 сентября 2020 года надбавки к коэффициентам риска по необеспеченным потребительским кредитам в рублях   	  Интервал ПДН, %     Нет ПДН  	  0–30  	  30–40  	  40–50  	  50–60  	  60–70  	  70–80  	  Свыше 80     Интервал ПСК, %  	  0–10  	  0,1  	  н/п*  	  н/п  	  н/п  	  0,1  	  0,3  	  0,5  	  0,8     10–15  	  0,2  	  н/п  	  н/п  	  н/п  	  0,2  	  0,4  	  0,6  	  0,9     15–20  	  0,6  	  0,2  	  0,2  	  0,2  	  0,6  	  0,9  	  1,0  	  1,3     20–25  	  1,0  	  0,5  	  0,5  	  0,5  	  1,0  	  1,3  	  1,4  	  1,7     25–30  	  1,4  	  0,9  	  0,9  	  0,9  	  1,4  	  1,6  	  1,8  	  2,0  * Н/п — надбавка к коэффициенту риска не применяется.     1 Годовая стоимость риска по ним составляет 13–14%.  2 Коэффициент обслуживания долга (отношение плановых платежей по кредитам к совокупной величине располагаемых денежных доходов населения) вырос в 2020 году с 10,7 до 11,7%.  3 Ограничение доли рискованных кредитов (с высоким ПДН) в объеме предоставленных необеспеченных потребительских кредитов."
"23 апреля 2021","Новость","Популярность биржевых ПИФов в 2020 году продолжила расти"," ","За 2020 год общая стоимость чистых активов биржевых паевых и инвестиционных фондов (БПИФ) увеличилась более чем в пять раз, до 86 млрд рублей. В IV квартале чистый приток средств в БПИФы (35,2 млрд рублей) почти сравнялся с чистым притоком в открытые фонды (40,1 млрд рублей), хотя совокупный размер сегмента ОПИФов по стоимости чистых активов несопоставимо больше — 667 млрд рублей по состоянию на конец 2020 года.  Рынок БПИФов бурно развивается, в том числе за счет интереса частных инвесторов. Такие фонды имеют высокую ликвидность паев и низкие комиссии, поэтому пользуются спросом у инвесторов с относительно небольшими суммами вложений. Средняя величина вложений пайщиков — физических лиц в БПИФы за год снизилась с 95 до 28 тыс. рублей против 536 тыс. рублей у ОПИФов.  Подробнее о состоянии рынка в 2020 году читайте в «Обзоре ключевых показателей паевых и акционерных инвестиционных фондов»."
"23 апреля 2021","Новость","Страховщики обязаны информировать потребителей обо всех условиях страхования от COVID-19: разъяснения регулятора","Банк России рекомендует страховым организациям максимально подробно и доступно информировать потребителей об условиях договоров страхования от рисков, связанных с COVID-19, разъяснять их ключевые характеристики, в том числе условия наступления страхового случая, сроки действия страховой защиты, а также четко обозначать исключения из страхового покрытия и другие важные нюансы. Соответствующее письмо было направлено всем страховым компаниям.","Регулятор проверил, как страховщики продают полисы, покрывающие риски заражения коронавирусной инфекцией. Было выявлено, что при заключении договора люди подписываются под непонятными для них условиями, не получают разъяснений, что является страховым случаем (могут быть разные варианты) и как его зафиксировать для получения выплаты. Как результат, страховые компании нередко отказывают страхователям в выплатах, ссылаясь на нюансы договора.  Кроме того, Банк России обращает внимание страховых компаний, что навязывание потребителям таких страховых полисов при выдаче кредитов или заключении других договоров страхования недопустимо и наказывается штрафом.  Фото на превью: Andrey Popov / Shutterstock / Fotodom"
